1.120000, 0.779962 
1.020000, 0.701754 
0.900000, 0.231393 
0.960000, 0.500742 
1.040000, 0.706716 
0.980000, 0.558544 
1.000000, 0.635786 
0.920000, 0.342992 
0.940000, 0.411915 
1.480000, 0.571697 
1.100000, 0.816772 
1.140000, 0.766378 
1.240000, 0.717080 
1.260000, 0.699818 
1.180000, 0.755068 
1.320000, 0.655781 
1.280000, 0.697804 
1.340000, 0.661101 
1.080000, 0.756086 
1.520000, 0.556359 
1.160000, 0.768673 
1.380000, 0.622659 
1.600000, 0.518749 
1.300000, 0.669640 
1.200000, 0.752530 
1.360000, 0.635418 
1.220000, 0.723471 
1.640000, 0.505796 
1.500000, 0.565370 
1.460000, 0.589052 
1.580000, 0.524736 
1.400000, 0.621932 
1.560000, 0.528215 
1.800000, 0.436189 
1.060000, 0.798325 
1.540000, 0.544556 
1.760000, 0.450097 
1.620000, 0.503749 
1.780000, 0.441937 
1.420000, 0.596125 
1.700000, 0.474690 
1.980000, 0.375823 
1.740000, 0.458506 
1.720000, 0.468964 
1.840000, 0.421060 
1.880000, 0.410967 
1.680000, 0.485604 
1.940000, 0.387640 
1.960000, 0.381812 
1.860000, 0.417593 
2.020000, 0.363341 
1.440000, 0.597741 
1.920000, 0.395304 
1.820000, 0.427030 
1.900000, 0.401027 
1.660000, 0.488875 
2.000000, 0.370237 
2.040000, 0.360979 
2.080000, 0.346003 
2.060000, 0.353378 
