1.420000, 0.455427 
1.600000, 0.525921 
1.880000, 1.038147 
1.660000, 0.653098 
1.460000, 0.283841 
1.860000, 0.996978 
1.500000, 0.398655 
1.620000, 0.561953 
1.480000, 0.305741 
2.080000, 1.193530 
1.940000, 1.215513 
1.700000, 0.639366 
1.720000, 0.846306 
1.560000, 0.510042 
1.540000, 0.360412 
1.400000, 0.234966 
1.900000, 1.121120 
1.740000, 0.823218 
2.020000, 1.273655 
1.780000, 0.917454 
2.280000, 0.862940 
1.520000, 0.371046 
1.840000, 0.972265 
1.760000, 0.834927 
1.980000, 1.220080 
2.200000, 1.003266 
2.140000, 1.119857 
2.500000, 0.568345 
1.960000, 1.221506 
2.060000, 1.231928 
1.440000, 0.388828 
1.820000, 0.990715 
1.680000, 0.578986 
2.460000, 0.603056 
2.220000, 0.966938 
2.100000, 1.193959 
2.000000, 1.273461 
2.160000, 1.089105 
2.120000, 1.152042 
2.440000, 0.625178 
2.800000, 0.358850 
2.180000, 1.039254 
2.940000, 0.308031 
2.300000, 0.813673 
2.260000, 0.893259 
2.240000, 0.920969 
2.480000, 0.586853 
1.640000, 0.546402 
2.340000, 0.764906 
2.040000, 1.225444 
1.580000, 0.512000 
2.400000, 0.684950 
2.760000, 0.380215 
2.860000, 0.337795 
2.360000, 0.735301 
2.540000, 0.520183 
2.840000, 0.342447 
1.800000, 0.976796 
2.740000, 0.384416 
2.880000, 0.326199 
2.900000, 0.320112 
2.640000, 0.448100 
2.580000, 0.494535 
2.560000, 0.512890 
2.980000, 0.287787 
2.600000, 0.472223 
2.420000, 0.645883 
2.920000, 0.312030 
2.960000, 0.301975 
1.920000, 1.139949 
2.720000, 0.402695 
2.780000, 0.371464 
2.820000, 0.349562 
2.700000, 0.406275 
2.660000, 0.439137 
2.620000, 0.458893 
2.380000, 0.713986 
2.320000, 0.790754 
2.520000, 0.551792 
2.680000, 0.422444 
