0.620000, 0.009970 
0.740000, 0.053827 
0.840000, 0.210800 
0.980000, 0.426078 
1.580000, 0.570948 
1.280000, 0.652082 
0.720000, 0.041066 
1.080000, 0.562012 
1.200000, 0.619127 
1.060000, 0.572187 
0.920000, 0.302267 
0.940000, 0.326809 
0.960000, 0.440532 
0.820000, 0.246601 
0.660000, 0.016057 
1.020000, 0.484796 
1.100000, 0.582766 
1.720000, 0.509983 
0.600000, 0.007807 
0.800000, 0.155201 
1.040000, 0.549144 
1.740000, 0.504206 
1.140000, 0.583362 
1.160000, 0.595688 
1.400000, 0.626349 
1.380000, 0.637339 
0.900000, 0.380658 
1.940000, 0.415174 
0.680000, 0.020061 
0.640000, 0.012905 
1.360000, 0.628380 
0.760000, 0.074364 
1.800000, 0.476505 
1.420000, 0.629534 
1.320000, 0.635753 
1.600000, 0.570643 
1.700000, 0.518523 
0.780000, 0.168343 
1.780000, 0.481927 
1.000000, 0.489807 
1.260000, 0.631064 
1.560000, 0.594630 
2.200000, 0.325318 
1.760000, 0.501231 
1.300000, 0.622469 
1.500000, 0.613661 
0.860000, 0.259316 
1.220000, 0.620831 
2.140000, 0.345750 
1.860000, 0.450615 
1.900000, 0.435550 
2.340000, 0.286791 
1.820000, 0.468827 
2.040000, 0.376754 
1.240000, 0.639866 
2.300000, 0.302642 
2.180000, 0.329924 
0.700000, 0.040922 
1.340000, 0.633414 
1.120000, 0.574189 
1.460000, 0.622635 
0.880000, 0.219674 
1.980000, 0.398018 
2.120000, 0.348737 
2.160000, 0.340936 
2.100000, 0.360014 
1.660000, 0.545047 
2.320000, 0.292481 
2.240000, 0.315703 
1.480000, 0.621736 
1.640000, 0.554688 
1.440000, 0.622161 
1.180000, 0.594545 
1.520000, 0.601695 
1.680000, 0.531711 
2.380000, 0.277107 
1.880000, 0.444576 
1.540000, 0.595997 
1.620000, 0.562617 
2.060000, 0.371894 
2.020000, 0.381775 
2.260000, 0.307884 
2.080000, 0.361674 
2.220000, 0.321603 
2.280000, 0.302236 
1.920000, 0.425028 
1.840000, 0.460860 
1.960000, 0.409605 
2.000000, 0.389884 
2.360000, 0.286099 
