1.400000, 2.116799 
1.420000, 2.322765 
1.440000, 1.555005 
1.460000, 1.525060 
1.480000, 2.261391 
1.500000, 2.028649 
1.520000, 2.109508 
1.540000, 1.877716 
1.560000, 1.758898 
1.580000, 2.356398 
1.600000, 3.287046 
1.620000, 2.197926 
1.640000, 2.642832 
1.660000, 2.951070 
1.680000, 2.430241 
1.700000, 3.236487 
1.720000, 4.110111 
1.740000, 3.315962 
1.760000, 2.762877 
1.780000, 2.959029 
1.800000, 3.243045 
1.820000, 4.016090 
1.840000, 3.582491 
1.860000, 3.967639 
1.880000, 4.271150 
1.900000, 4.202252 
1.920000, 4.175627 
1.940000, 4.979413 
1.960000, 4.931890 
1.980000, 3.736846 
2.000000, 4.202431 
2.020000, 4.188928 
2.040000, 4.423822 
2.060000, 4.496309 
2.080000, 4.104592 
2.100000, 3.988811 
2.120000, 4.454377 
2.140000, 4.303075 
2.160000, 3.486428 
2.180000, 3.827446 
2.200000, 4.183609 
2.220000, 4.247126 
2.240000, 3.643077 
2.260000, 3.555671 
2.280000, 3.511375 
2.300000, 3.415632 
2.320000, 3.469033 
2.340000, 3.339437 
2.360000, 3.079524 
2.380000, 2.859460 
2.400000, 2.844636 
2.420000, 2.676202 
2.440000, 2.544211 
2.460000, 2.656640 
2.480000, 2.570222 
2.500000, 2.457689 
2.520000, 2.308272 
2.540000, 2.199909 
2.560000, 2.124564 
2.580000, 2.213866 
2.600000, 2.238373 
2.620000, 2.002290 
2.640000, 1.969136 
2.660000, 1.906385 
2.680000, 1.773664 
2.700000, 1.987287 
2.720000, 1.859128 
2.740000, 1.733412 
2.760000, 1.825515 
2.780000, 1.743459 
2.800000, 1.533215 
2.820000, 1.549460 
2.840000, 1.580338 
2.860000, 1.497222 
2.880000, 1.431427 
2.900000, 1.459641 
2.920000, 1.325802 
2.940000, 1.310295 
2.960000, 1.255496 
2.980000, 1.292651 
