1.260000, 0.238526 
1.380000, 0.531705 
1.660000, 1.028768 
1.420000, 0.573438 
1.640000, 0.975723 
1.240000, 0.221738 
1.760000, 1.086663 
1.460000, 0.627764 
1.560000, 0.914747 
1.580000, 0.883073 
1.520000, 0.841677 
1.320000, 0.296152 
1.300000, 0.275190 
1.920000, 0.983927 
1.780000, 1.106308 
1.720000, 1.093151 
2.200000, 0.600260 
1.360000, 0.340761 
1.620000, 0.963766 
1.500000, 0.669559 
1.480000, 0.655288 
1.900000, 1.019720 
2.680000, 0.293549 
2.640000, 0.310669 
2.320000, 0.482881 
1.440000, 0.606604 
1.700000, 1.071167 
1.400000, 0.389769 
2.240000, 0.549999 
2.460000, 0.389020 
1.940000, 0.946674 
1.200000, 0.189530 
1.960000, 0.924469 
2.040000, 0.820480 
1.820000, 1.085667 
1.880000, 1.037356 
1.980000, 0.910188 
1.740000, 1.105400 
2.100000, 0.719354 
2.440000, 0.401488 
1.280000, 0.256767 
2.020000, 0.846283 
2.000000, 0.874832 
2.480000, 0.375146 
1.220000, 0.524930 
1.540000, 0.816258 
1.680000, 1.059453 
2.300000, 0.498815 
2.560000, 0.336950 
2.540000, 0.349706 
1.600000, 0.925265 
1.840000, 1.065121 
2.180000, 0.620190 
1.340000, 0.316864 
2.140000, 0.671266 
2.260000, 0.536693 
1.800000, 1.087562 
1.860000, 1.051269 
2.280000, 0.516718 
2.080000, 0.753426 
2.620000, 0.315569 
2.660000, 0.299791 
2.580000, 0.329068 
2.520000, 0.358701 
2.060000, 0.780217 
2.360000, 0.448186 
2.120000, 0.700551 
2.160000, 0.644540 
2.220000, 0.574511 
2.500000, 0.367050 
2.340000, 0.464457 
2.600000, 0.323948 
2.400000, 0.420914 
2.380000, 0.439893 
2.420000, 0.415353 
1.380200, 0.361054 
1.260200, 0.235725 
1.660200, 0.994250 
1.240200, 0.221075 
1.420200, 0.529509 
1.320200, 0.576317 
1.580200, 0.886595 
1.300200, 0.355872 
1.640200, 1.017456 
1.500200, 0.666379 
1.780200, 1.091841 
1.360200, 0.634347 
1.920200, 0.993395 
1.460200, 0.606692 
1.520200, 0.767300 
1.760200, 1.105042 
1.480200, 0.584543 
1.560200, 0.869048 
1.720200, 1.092507 
1.620200, 0.978408 
1.400200, 0.649964 
1.700200, 1.058385 
1.960200, 0.943699 
1.440200, 0.661613 
2.200200, 0.593426 
1.200200, 0.188375 
1.820200, 1.097037 
2.320200, 0.481587 
1.280200, 0.253229 
2.680200, 0.295754 
1.880200, 1.039570 
1.900200, 1.026621 
