1.180000, 0.421453 
1.080000, 0.348059 
1.200000, 0.435244 
1.220000, 0.444000 
1.240000, 0.456166 
0.980000, 0.289694 
1.000000, 0.304062 
1.100000, 0.373265 
0.920000, 0.248573 
1.060000, 0.347178 
1.380000, 0.519071 
1.280000, 0.476272 
1.040000, 0.335842 
1.260000, 0.469451 
1.340000, 0.505146 
1.480000, 0.532659 
0.940000, 0.262640 
1.020000, 0.312018 
1.500000, 0.539130 
1.120000, 0.381447 
0.900000, 0.261900 
1.300000, 0.482012 
1.320000, 0.493312 
0.960000, 0.275920 
1.860000, 0.494939 
1.640000, 0.540303 
1.140000, 0.399311 
1.460000, 0.534656 
1.540000, 0.542829 
1.780000, 0.515597 
1.660000, 0.540574 
1.400000, 0.524792 
1.820000, 0.507706 
1.840000, 0.503126 
1.160000, 0.411629 
2.040000, 0.438987 
2.060000, 0.435421 
1.360000, 0.510891 
1.740000, 0.523716 
1.700000, 0.534041 
1.420000, 0.521597 
1.440000, 0.532239 
1.680000, 0.536748 
1.620000, 0.542802 
1.720000, 0.530962 
1.580000, 0.545591 
1.520000, 0.541233 
1.760000, 0.520891 
1.560000, 0.545841 
1.600000, 0.542675 
1.900000, 0.490542 
1.800000, 0.517652 
1.960000, 0.468106 
1.980000, 0.463766 
2.020000, 0.445093 
2.000000, 0.455176 
2.080000, 0.425459 
1.880000, 0.490219 
1.940000, 0.470655 
1.920000, 0.479658 
1.180200, 0.420575 
1.200200, 0.437881 
0.980200, 0.296218 
1.220200, 0.452857 
1.040200, 0.333160 
1.080200, 0.364965 
1.000200, 0.300822 
1.240200, 0.454660 
1.060200, 0.347318 
1.100200, 0.377690 
0.920200, 0.241329 
1.280200, 0.473149 
1.020200, 0.321515 
0.960200, 0.277939 
0.940200, 0.268624 
0.900200, 0.230661 
1.260200, 0.468563 
1.120200, 0.387500 
1.480200, 0.541850 
1.380200, 0.512398 
1.340200, 0.499193 
1.140200, 0.401600 
1.300200, 0.484339 
1.500200, 0.544082 
1.320200, 0.496941 
1.160200, 0.408600 
1.860200, 0.494193 
1.840200, 0.501914 
1.740200, 0.526280 
1.540200, 0.541299 
1.660200, 0.537294 
1.460200, 0.541356 
1.400200, 0.525357 
1.820200, 0.512922 
2.060200, 0.428241 
1.440200, 0.529475 
1.360200, 0.508022 
1.420200, 0.525217 
1.720200, 0.527368 
2.040200, 0.438931 
1.700200, 0.535520 
1.640200, 0.541905 
1.620200, 0.543468 
1.520200, 0.536641 
1.780200, 0.515534 
1.580200, 0.535713 
1.560200, 0.544756 
1.760200, 0.516788 
1.960200, 0.466649 
2.020200, 0.441682 
1.600200, 0.540286 
1.680200, 0.535851 
1.800200, 0.516508 
2.080200, 0.423824 
1.980200, 0.461716 
1.900200, 0.482118 
1.880200, 0.486039 
2.000200, 0.446099 
1.940200, 0.471940 
1.920200, 0.477230 
1.180400, 0.423166 
0.980400, 0.283942 
1.040400, 0.334610 
1.100400, 0.371625 
1.080400, 0.356363 
1.240400, 0.458610 
1.000400, 0.318610 
1.200400, 0.437412 
1.220400, 0.448099 
1.060400, 0.355035 
0.920400, 0.256985 
1.280400, 0.482721 
0.960400, 0.287265 
0.900400, 0.246558 
0.940400, 0.274536 
1.260400, 0.471671 
1.020400, 0.317268 
1.480400, 0.534885 
1.340400, 0.500019 
1.300400, 0.487629 
1.120400, 0.388691 
1.740400, 0.523363 
1.140400, 0.396255 
1.160400, 0.414901 
1.840400, 0.497849 
1.860400, 0.495953 
1.320400, 0.495520 
1.540400, 0.539551 
1.500400, 0.538875 
1.640400, 0.537056 
1.380400, 0.509142 
1.620400, 0.545655 
1.720400, 0.529264 
1.360400, 0.509878 
1.400400, 0.522166 
2.040400, 0.435583 
1.420400, 0.523441 
1.520400, 0.538582 
1.460400, 0.530017 
1.820400, 0.509186 
1.440400, 0.527285 
