0.6, 5.30093e-07 
0.602, 4.36897e-08 
0.604, 9.15987e-07 
0.606, 4.99225e-08 
0.608, 1.13842e-07 
0.61, 2.4635e-08 
0.612, 2.22493e-09 
0.614, 6.764e-07 
0.616, 1.66906e-07 
0.618, 4.90935e-08 
0.62, 8.6932e-07 
0.622, 2.15396e-09 
0.624, 1.00588e-07 
0.626, 3.25358e-07 
0.628, 5.2508e-07 
0.63, 5.10204e-07 
0.632, 7.51082e-08 
0.634, 1.4616e-07 
0.636, 0 
0.638, 2.45674e-08 
0.64, 0 
0.642, 4.0437e-08 
0.644, 2.89341e-07 
0.646, 5.99066e-09 
0.648, 6.1522e-08 
0.65, 6.72584e-07 
0.652, 4.80275e-08 
0.654, 4.78316e-07 
0.656, 1.87838e-07 
0.658, 1.15483e-08 
0.66, 2.20003e-08 
0.662, 1.25501e-07 
0.664, 1.09625e-07 
0.666, 6.57564e-09 
0.668, 1.9609e-08 
0.67, 1.36445e-07 
0.672, 7.7505e-08 
0.674, 3.11852e-08 
0.676, 1.36769e-08 
0.678, 3.62568e-08 
0.68, 1.63999e-07 
0.682, 2.68746e-09 
0.684, 2.67176e-09 
0.686, 5.51606e-07 
0.688, 7.92236e-09 
0.69, 0 
0.692, 1.91425e-07 
0.694, 4.32554e-09 
0.696, 6.021e-09 
0.698, 1.62492e-08 
0.7, 1.95578e-08 
0.702, 1.08224e-07 
0.704, 1.84955e-08 
0.706, 0 
0.708, 1.49622e-08 
0.71, 1.33075e-07 
0.712, 5.91781e-08 
0.714, 1.34041e-07 
0.716, 3.16977e-08 
0.718, 2.66719e-08 
0.72, 1.20563e-08 
0.722, 0 
0.724, 2.22572e-08 
0.726, 1.58105e-09 
0.728, 0 
0.73, 5.4732e-09 
0.732, 1.24419e-08 
0.734, 2.86153e-08 
0.736, 1.56915e-07 
0.738, 1.68306e-08 
0.74, 0 
0.742, 5.2976e-09 
0.744, 1.20438e-08 
0.746, 6.81322e-08 
0.748, 7.44707e-10 
0.75, 2.07407e-08 
0.752, 3.68403e-09 
0.754, 5.13032e-09 
